Symbol,Date,Open,High,Low,Close,Adj Close,Volume
AAPL,23-07-19,52.115002,52.227501,51.822498,52.209999,51.097687,73420800
AAPL,24-07-19,51.9175,52.287498,51.7925,52.1675,51.056087,59966400
AAPL,25-07-19,52.2225,52.310001,51.682499,51.755001,50.652382,55638400
AAPL,26-07-19,51.869999,52.432499,51.785,51.935001,50.828548,70475600
AAPL,29-07-19,52.115002,52.66,52.110001,52.419998,51.303204,86693600
AAPL,30-07-19,52.189999,52.540001,51.827499,52.195,51.083008,135742800
AAPL,31-07-19,54.105,55.342499,52.825001,53.259998,52.12532,277125600
AAPL,01-08-19,53.474998,54.5075,51.685001,52.107498,50.997368,216071600
AAPL,02-08-19,51.3825,51.607498,50.407501,51.005001,49.918358,163448400
AAPL,05-08-19,49.497501,49.662498,48.145,48.334999,47.305237,209572000
AAPL,06-08-19,49.077499,49.517502,48.509998,49.25,48.200745,143299200
AAPL,07-08-19,48.852501,49.889999,48.455002,49.759998,48.699879,133457600
AAPL,08-08-19,50.049999,50.8825,49.8475,50.857498,49.773994,108038000
AAPL,09-08-19,50.325001,50.689999,49.822498,50.247501,49.363842,98478800
AAPL,12-08-19,49.904999,50.512501,49.787498,50.119999,49.238579,89927600
AAPL,13-08-19,50.255001,53.035,50.119999,52.2425,51.323761,188874000
AAPL,14-08-19,50.790001,51.610001,50.647499,50.6875,49.796101,146189600
AAPL,15-08-19,50.865002,51.285,49.9175,50.435001,49.54805,108909600
AAPL,16-08-19,51.07,51.790001,50.959999,51.625,50.71711,110481600
AAPL,19-08-19,52.654999,53.182499,52.5075,52.587502,51.662693,97654400
AAPL,20-08-19,52.720001,53.337502,52.580002,52.59,51.665146,107537200
AAPL,21-08-19,53.247501,53.412498,52.900002,53.16,52.225124,86141600
AAPL,22-08-19,53.297501,53.610001,52.6875,53.115002,52.180912,89014800
AAPL,23-08-19,52.357498,53.012501,50.25,50.66,49.769093,187272000
AAPL,26-08-19,51.465,51.797501,51.264999,51.622501,50.714661,104174400
AAPL,27-08-19,51.965,52.137501,50.8825,51.040001,50.14241,103493200
AAPL,28-08-19,51.025002,51.43,50.830002,51.3825,50.478882,63755200
AAPL,29-08-19,52.125,52.330002,51.665001,52.252499,51.33358,83962000
AAPL,30-08-19,52.540001,52.612499,51.799999,52.185001,51.267273,84573600
AAPL,03-09-19,51.607498,51.744999,51.055,51.424999,50.520634,80092000
AAPL,04-09-19,52.0975,52.369999,51.830002,52.297501,51.377792,76752400
AAPL,05-09-19,53,53.4925,52.877499,53.32,52.382313,95654800
AAPL,06-09-19,53.512501,53.605,53.127499,53.314999,52.377396,77449200
AAPL,09-09-19,53.709999,54.110001,52.767502,53.5425,52.600891,109237600
AAPL,10-09-19,53.465,54.195,52.927502,54.174999,53.222271,127111600
AAPL,11-09-19,54.517502,55.927502,54.432499,55.897499,54.914482,177158400
AAPL,12-09-19,56.200001,56.605,55.715,55.772499,54.791679,128906800
AAPL,13-09-19,55,55.197498,54.255001,54.6875,53.725758,159053200
AAPL,16-09-19,54.432499,55.032501,54.389999,54.974998,54.008205,84632400
AAPL,17-09-19,54.990002,55.205002,54.779999,55.174999,54.204689,73274800
AAPL,18-09-19,55.264999,55.712502,54.860001,55.692501,54.713089,101360000
AAPL,19-09-19,55.502499,55.939999,55.092499,55.240002,54.268543,88242400
AAPL,20-09-19,55.345001,55.639999,54.3675,54.432499,53.475243,221652400
AAPL,23-09-19,54.737499,54.959999,54.412498,54.68,53.718388,76662000
AAPL,24-09-19,55.2575,55.622501,54.297501,54.419998,53.462967,124763200
AAPL,25-09-19,54.637501,55.375,54.285,55.2575,54.28574,87613600
AAPL,26-09-19,55,55.235001,54.7075,54.9725,54.005749,75334000
AAPL,27-09-19,55.134998,55.240002,54.32,54.705002,53.74295,101408000
AAPL,30-09-19,55.224998,56.145,55.197498,55.9925,55.007813,103909600
AAPL,01-10-19,56.267502,57.055,56.049999,56.147499,55.16008,139223200
AAPL,02-10-19,55.764999,55.895,54.482498,54.740002,53.777344,138449200
AAPL,03-10-19,54.607498,55.240002,53.782501,55.205002,54.234158,114426000
AAPL,04-10-19,56.41,56.872501,55.9725,56.752499,55.75444,138478800
AAPL,07-10-19,56.567501,57.482498,56.459999,56.764999,55.766724,122306000
AAPL,08-10-19,56.455002,57.014999,56.0825,56.099998,55.113415,111820000
AAPL,09-10-19,56.7575,56.947498,56.41,56.7575,55.759354,74770400
AAPL,10-10-19,56.982498,57.610001,56.825001,57.522499,56.510902,113013600
AAPL,11-10-19,58.237499,59.41,58.077499,59.052502,58.014,166795600
AAPL,14-10-19,58.724998,59.532501,58.6675,58.967499,57.930492,96427600
AAPL,15-10-19,59.0975,59.412498,58.720001,58.830002,57.79541,87360000
AAPL,16-10-19,58.342499,58.810001,58.299999,58.592499,57.562088,73903200
AAPL,17-10-19,58.772499,59.037498,58.380001,58.82,57.78558,67585200
AAPL,18-10-19,58.647499,59.395,58.572498,59.102501,58.063118,97433600
AAPL,21-10-19,59.380001,60.247501,59.330002,60.127499,59.070087,87247200
AAPL,22-10-19,60.290001,60.549999,59.904999,59.990002,58.935013,82293600
AAPL,23-10-19,60.525002,60.810001,60.305,60.794998,59.725845,75828800
AAPL,24-10-19,61.127499,61.200001,60.452499,60.895,59.824097,69275200
AAPL,25-10-19,60.790001,61.682499,60.720001,61.645,60.560905,73477200
AAPL,28-10-19,61.855,62.3125,61.68,62.262501,61.167538,96572800
AAPL,29-10-19,62.2425,62.4375,60.642502,60.822498,59.752872,142839600
AAPL,30-10-19,61.189999,61.325001,60.302502,60.814999,59.745495,124522000
AAPL,31-10-19,61.810001,62.2925,59.314999,62.189999,61.096317,139162000
AAPL,01-11-19,62.384998,63.982498,62.290001,63.955002,62.83028,151125200
AAPL,04-11-19,64.332497,64.462502,63.845001,64.375,63.242897,103272000
AAPL,05-11-19,64.262497,64.547501,64.080002,64.282501,63.152023,79897600
AAPL,06-11-19,64.192497,64.372498,63.842499,64.309998,63.179043,75864400
AAPL,07-11-19,64.684998,65.087502,64.527496,64.857498,63.908203,94940400
AAPL,08-11-19,64.672501,65.110001,64.212502,65.035004,64.083115,69986400
AAPL,11-11-19,64.574997,65.6175,64.57,65.550003,64.590576,81821200
AAPL,12-11-19,65.387497,65.697502,65.230003,65.489998,64.531448,87388800
AAPL,13-11-19,65.282501,66.195,65.267502,66.1175,65.149765,102734400
AAPL,14-11-19,65.9375,66.220001,65.525002,65.660004,64.698952,89182800
AAPL,15-11-19,65.919998,66.445,65.752502,66.440002,65.467545,100206400
AAPL,18-11-19,66.449997,66.857498,66.057503,66.775002,65.797638,86703200
AAPL,19-11-19,66.974998,67,66.347504,66.572502,65.598106,76167200
AAPL,20-11-19,66.385002,66.519997,65.099998,65.797501,64.834442,106234400
AAPL,21-11-19,65.922501,66.002502,65.294998,65.502502,64.543762,121395200
AAPL,22-11-19,65.647499,65.794998,65.209999,65.445,64.487099,65325200
AAPL,25-11-19,65.677498,66.610001,65.629997,66.592499,65.617798,84020400
AAPL,26-11-19,66.735001,66.790001,65.625,66.072502,65.105423,105207600
AAPL,27-11-19,66.394997,66.995003,66.327499,66.959999,65.979935,65235600
AAPL,29-11-19,66.650002,67,66.474998,66.8125,65.834595,46617600
AAPL,02-12-19,66.817497,67.0625,65.862503,66.040001,65.073402,94487200
AAPL,03-12-19,64.577499,64.8825,64.072502,64.862503,63.913132,114430400
AAPL,04-12-19,65.267502,65.827499,65.169998,65.434998,64.477257,67181600
AAPL,05-12-19,65.947502,66.472504,65.682503,66.394997,65.423203,74424400
AAPL,06-12-19,66.870003,67.75,66.824997,67.677498,66.68692,106075600
AAPL,09-12-19,67.5,67.699997,66.227501,66.730003,65.753304,128042400
AAPL,10-12-19,67.150002,67.517502,66.464996,67.120003,66.137604,90420400
AAPL,11-12-19,67.202499,67.775002,67.125,67.692497,66.701698,78756800
AAPL,12-12-19,66.945,68.139999,66.830002,67.864998,66.871689,137310400
AAPL,13-12-19,67.864998,68.824997,67.732498,68.787498,67.780678,133587600
AAPL,16-12-19,69.25,70.197502,69.245003,69.964996,68.940941,128186000
AAPL,17-12-19,69.892502,70.442497,69.699997,70.102501,69.076431,114158400
AAPL,18-12-19,69.949997,70.474998,69.779999,69.934998,68.9114,116028400
AAPL,19-12-19,69.875,70.294998,69.737503,70.004997,68.980347,98369200
AAPL,20-12-19,70.557503,70.662498,69.639999,69.860001,68.837479,275978000
AAPL,23-12-19,70.1325,71.0625,70.092499,71,69.960793,98572000
AAPL,24-12-19,71.172501,71.222504,70.730003,71.067497,70.027298,48478800
AAPL,26-12-19,71.205002,72.495003,71.175003,72.477501,71.416672,93121200
AAPL,27-12-19,72.779999,73.4925,72.029999,72.449997,71.389572,146266000
AAPL,30-12-19,72.364998,73.172501,71.305,72.879997,71.813278,144114400
AAPL,31-12-19,72.482498,73.419998,72.379997,73.412498,72.337997,100805600
AAPL,02-01-20,74.059998,75.150002,73.797501,75.087502,73.988464,135480400
AAPL,03-01-20,74.287498,75.144997,74.125,74.357498,73.26915,146322800
AAPL,06-01-20,73.447502,74.989998,73.1875,74.949997,73.852974,118387200
AAPL,07-01-20,74.959999,75.224998,74.370003,74.597504,73.505653,108872000
AAPL,08-01-20,74.290001,76.110001,74.290001,75.797501,74.688087,132079200
AAPL,09-01-20,76.809998,77.607498,76.550003,77.407501,76.274513,170108400
AAPL,10-01-20,77.650002,78.167503,77.0625,77.582497,76.446945,140644800
AAPL,13-01-20,77.910004,79.267502,77.787498,79.239998,78.080193,121532000
AAPL,14-01-20,79.175003,79.392502,78.042503,78.169998,77.025856,161954400
AAPL,15-01-20,77.962502,78.875,77.387497,77.834999,76.695747,121923600
AAPL,16-01-20,78.397499,78.925003,78.022499,78.809998,77.656487,108829200
AAPL,17-01-20,79.067497,79.684998,78.75,79.682503,78.51622,137816400
AAPL,21-01-20,79.297501,79.754997,79,79.142502,77.984116,110843200
AAPL,22-01-20,79.644997,79.997498,79.327499,79.425003,78.262505,101832400
AAPL,23-01-20,79.480003,79.889999,78.912498,79.807503,78.639397,104472000
AAPL,24-01-20,80.0625,80.832497,79.379997,79.577499,78.41275,146537600
AAPL,27-01-20,77.514999,77.942497,76.220001,77.237503,76.10701,161940000
AAPL,28-01-20,78.150002,79.599998,78.047501,79.422501,78.260025,162234000
AAPL,29-01-20,81.112503,81.962502,80.345001,81.084999,79.898178,216229200
AAPL,30-01-20,80.135002,81.022499,79.6875,80.967499,79.782402,126743200
AAPL,31-01-20,80.232498,80.669998,77.072502,77.377502,76.244949,199588400
AAPL,03-02-20,76.074997,78.372498,75.555,77.165001,76.035561,173788400
AAPL,04-02-20,78.827499,79.910004,78.407501,79.712502,78.545769,136616400
AAPL,05-02-20,80.879997,81.190002,79.737503,80.362503,79.186279,118826800
AAPL,06-02-20,80.642502,81.305,80.065002,81.302498,80.112503,105425600
AAPL,07-02-20,80.592499,80.849998,79.5,80.0075,79.023567,117684000
AAPL,10-02-20,78.544998,80.387497,78.462502,80.387497,79.398888,109348800
AAPL,11-02-20,80.900002,80.974998,79.677498,79.902496,78.919846,94323200
AAPL,12-02-20,80.3675,81.805,80.3675,81.800003,80.794029,113730400
AAPL,13-02-20,81.047501,81.555,80.837502,81.217499,80.218674,94747600
AAPL,14-02-20,81.184998,81.495003,80.712502,81.237503,80.238434,80113600
AAPL,18-02-20,78.839996,79.9375,78.652496,79.75,78.769218,152531200
AAPL,19-02-20,80,81.142502,80,80.904999,79.910027,93984000
AAPL,20-02-20,80.657501,81.162498,79.552498,80.074997,79.090225,100566000
AAPL,21-02-20,79.654999,80.112503,77.625,78.262497,77.300018,129554000
AAPL,24-02-20,74.315002,76.044998,72.307503,74.544998,73.628242,222195200
AAPL,25-02-20,75.237503,75.6325,71.532501,72.019997,71.134293,230673600
AAPL,26-02-20,71.6325,74.470001,71.625,73.162498,72.262733,198054800
AAPL,27-02-20,70.275002,71.5,68.239998,68.379997,67.539063,320605600
AAPL,28-02-20,64.315002,69.602501,64.092499,68.339996,67.49955,426510000
AAPL,02-03-20,70.57,75.360001,69.43,74.702499,73.783798,341397200
AAPL,03-03-20,75.917503,76,71.449997,72.330002,71.440483,319475600
AAPL,04-03-20,74.110001,75.849998,73.282501,75.684998,74.754211,219178400
AAPL,05-03-20,73.879997,74.887497,72.852501,73.230003,72.329422,187572800
AAPL,06-03-20,70.5,72.705002,70.307503,72.2575,71.368874,226176800
AAPL,09-03-20,65.9375,69.522499,65.75,66.542503,65.724152,286744800
AAPL,10-03-20,69.285004,71.610001,67.342499,71.334999,70.45771,285290000
AAPL,11-03-20,69.347504,70.305,67.964996,68.857498,68.010689,255598800
AAPL,12-03-20,63.985001,67.5,62,62.057499,61.294312,418474000
AAPL,13-03-20,66.222504,69.980003,63.237499,69.4925,68.637878,370732000
AAPL,16-03-20,60.487499,64.769997,60,60.552502,59.807823,322423600
AAPL,17-03-20,61.877499,64.402496,59.599998,63.215,62.437572,324056000
AAPL,18-03-20,59.942501,62.5,59.279999,61.6675,60.909111,300233600
AAPL,19-03-20,61.8475,63.209999,60.6525,61.195,60.442425,271857200
AAPL,20-03-20,61.794998,62.9575,57,57.310001,56.605202,401693200
AAPL,23-03-20,57.02,57.125,53.1525,56.092499,55.402668,336752800
AAPL,24-03-20,59.09,61.922501,58.575001,61.720001,60.960964,287531200
AAPL,25-03-20,62.6875,64.5625,61.075001,61.380001,60.625141,303602000
AAPL,26-03-20,61.630001,64.669998,61.59,64.610001,63.815414,252087200
AAPL,27-03-20,63.1875,63.967499,61.762501,61.935001,61.173317,204216800
AAPL,30-03-20,62.685001,63.880001,62.349998,63.702499,62.919083,167976400
AAPL,31-03-20,63.900002,65.622498,63,63.572498,62.79068,197002000
AAPL,01-04-20,61.625,62.18,59.782501,60.227501,59.486813,176218400
AAPL,02-04-20,60.084999,61.287498,59.224998,61.232498,60.479458,165934000
AAPL,03-04-20,60.700001,61.424999,59.7425,60.352501,59.610279,129880000
AAPL,06-04-20,62.724998,65.777496,62.345001,65.6175,64.810539,201820400
AAPL,07-04-20,67.699997,67.925003,64.75,64.857498,64.059875,202887200
AAPL,08-04-20,65.684998,66.842499,65.307503,66.517502,65.699463,168895200
AAPL,09-04-20,67.175003,67.517502,66.175003,66.997498,66.173561,161834800
AAPL,13-04-20,67.077499,68.425003,66.457497,68.3125,67.472389,131022800
AAPL,14-04-20,70,72.0625,69.512497,71.762497,70.879951,194994800
AAPL,15-04-20,70.599998,71.582497,70.157501,71.107498,70.233009,131154400
AAPL,16-04-20,71.845001,72.050003,70.587502,71.672501,70.791069,157125200
AAPL,17-04-20,71.172501,71.737503,69.214996,70.699997,69.830528,215250000
AAPL,20-04-20,69.487503,70.419998,69.212502,69.232498,68.381081,130015200
AAPL,21-04-20,69.07,69.3125,66.357498,67.092499,66.267387,180991600
AAPL,22-04-20,68.402496,69.474998,68.050003,69.025002,68.176125,116862400
AAPL,23-04-20,68.967499,70.4375,68.717499,68.7575,67.911919,124814400
AAPL,24-04-20,69.300003,70.752502,69.25,70.7425,69.872505,126161200
AAPL,27-04-20,70.449997,71.135002,69.987503,70.792503,69.92189,117087600
AAPL,28-04-20,71.269997,71.457497,69.550003,69.644997,68.788498,112004800
AAPL,29-04-20,71.182503,72.417503,70.972504,71.932503,71.047874,137280800
AAPL,30-04-20,72.489998,73.6325,72.087502,73.449997,72.546707,183064000
AAPL,01-05-20,71.5625,74.75,71.462502,72.267502,71.378746,240616800
AAPL,04-05-20,72.292503,73.422501,71.580002,73.290001,72.388672,133568000
AAPL,05-05-20,73.764999,75.25,73.614998,74.389999,73.475151,147751200
AAPL,06-05-20,75.114998,75.809998,74.717499,75.157501,74.233215,142333600
AAPL,07-05-20,75.805,76.292503,75.4925,75.934998,75.001144,115215200
AAPL,08-05-20,76.410004,77.587502,76.072502,77.532501,76.786293,133838400
AAPL,11-05-20,77.025002,79.262497,76.809998,78.752502,77.99456,145946400
AAPL,12-05-20,79.457497,79.922501,77.727501,77.852501,77.103218,162301200
AAPL,13-05-20,78.037498,78.987503,75.802498,76.912498,76.172264,200622400
AAPL,14-05-20,76.127502,77.447502,75.3825,77.385002,76.640221,158929200
AAPL,15-05-20,75.087502,76.974998,75.052498,76.927498,76.187126,166348400
AAPL,18-05-20,78.292503,79.125,77.580002,78.739998,77.98217,135178400
AAPL,19-05-20,78.7575,79.629997,78.252502,78.285004,77.531563,101729600
AAPL,20-05-20,79.169998,79.879997,79.129997,79.807503,79.039413,111504800
AAPL,21-05-20,79.665001,80.222504,78.967499,79.212502,78.450127,102688800
AAPL,22-05-20,78.942497,79.807503,78.837502,79.722504,78.955231,81803200
AAPL,26-05-20,80.875,81.059998,79.125,79.182503,78.42041,125522000
AAPL,27-05-20,79.035004,79.677498,78.272499,79.527496,78.762093,112945200
AAPL,28-05-20,79.192497,80.860001,78.907501,79.5625,78.796761,133560800
AAPL,29-05-20,79.8125,80.287498,79.1175,79.485001,78.719994,153532400
AAPL,01-06-20,79.4375,80.587502,79.302498,80.462502,79.688087,80791200
AAPL,02-06-20,80.1875,80.860001,79.732498,80.834999,80.057014,87642800
AAPL,03-06-20,81.165001,81.550003,80.574997,81.279999,80.497726,104491200
AAPL,04-06-20,81.097504,81.404999,80.195,80.580002,79.804466,87560400
AAPL,05-06-20,80.837502,82.9375,80.807503,82.875,82.077377,137250400
AAPL,08-06-20,82.5625,83.400002,81.830002,83.364998,82.562653,95654400
AAPL,09-06-20,83.035004,86.402496,83.002502,85.997498,85.169823,147712400
AAPL,10-06-20,86.974998,88.692497,86.522499,88.209999,87.361023,166651600
AAPL,11-06-20,87.327499,87.764999,83.870003,83.974998,83.166801,201662400
AAPL,12-06-20,86.18,86.949997,83.555,84.699997,83.884811,200146000
AAPL,15-06-20,83.3125,86.419998,83.144997,85.747498,84.922234,138808800
AAPL,16-06-20,87.864998,88.300003,86.18,88.019997,87.172859,165428800
AAPL,17-06-20,88.787498,88.849998,87.772499,87.897499,87.051544,114406400
AAPL,18-06-20,87.852501,88.362503,87.305,87.932503,87.086205,96820400
AAPL,19-06-20,88.660004,89.139999,86.287498,87.43,86.588531,264476000
AAPL,22-06-20,87.834999,89.864998,87.787498,89.717499,88.854027,135445200
AAPL,23-06-20,91,93.095001,90.567497,91.6325,90.750587,212155600
AAPL,24-06-20,91.25,92.197502,89.629997,90.014999,89.148651,192623200
AAPL,25-06-20,90.175003,91.25,89.392502,91.209999,90.332161,137522400
AAPL,26-06-20,91.102501,91.330002,88.254997,88.407501,87.556633,205256800
AAPL,29-06-20,88.3125,90.542503,87.82,90.445,89.574524,130646000
AAPL,30-06-20,90.019997,91.495003,90,91.199997,90.32225,140223200
AAPL,01-07-20,91.279999,91.839996,90.977501,91.027496,90.151421,110737200
AAPL,02-07-20,91.962502,92.6175,90.910004,91.027496,90.151421,114041600
AAPL,06-07-20,92.5,93.945,92.467499,93.462502,92.562973,118655600
AAPL,07-07-20,93.852501,94.654999,93.057503,93.172501,92.275772,112424400
AAPL,08-07-20,94.18,95.375,94.089996,95.342499,94.424889,117092000
AAPL,09-07-20,96.262497,96.317497,94.672501,95.752502,94.83094,125642800
AAPL,10-07-20,95.334999,95.980003,94.705002,95.919998,94.996826,90257200
AAPL,13-07-20,97.264999,99.955002,95.2575,95.477501,94.558578,191649200
AAPL,14-07-20,94.839996,97.254997,93.877502,97.057503,96.123383,170989200
AAPL,15-07-20,98.989998,99.247498,96.489998,97.724998,96.784462,153198000
AAPL,16-07-20,96.5625,97.404999,95.904999,96.522499,95.593521,110577600
AAPL,17-07-20,96.987503,97.147499,95.839996,96.327499,95.400406,92186800
AAPL,20-07-20,96.417503,98.5,96.0625,98.357498,97.410866,90318000
AAPL,21-07-20,99.172501,99.25,96.7425,97,96.066437,103433200
AAPL,22-07-20,96.692497,97.974998,96.602501,97.272499,96.336311,89001600
AAPL,23-07-20,96.997498,97.077499,92.010002,92.845001,91.951416,197004400
AAPL,24-07-20,90.987503,92.970001,89.144997,92.614998,91.72364,185438800
AAPL,27-07-20,93.709999,94.904999,93.480003,94.809998,93.897507,121214000
AAPL,28-07-20,94.3675,94.550003,93.247498,93.252502,92.354996,103625600
AAPL,29-07-20,93.75,95.230003,93.712502,95.040001,94.12529,90329200
AAPL,30-07-20,94.1875,96.297501,93.767502,96.190002,95.264221,158130000
AAPL,31-07-20,102.885002,106.415001,100.824997,106.260002,105.23732,374336800
AAPL,03-08-20,108.199997,111.637497,107.892502,108.9375,107.889046,308151200
AAPL,04-08-20,109.1325,110.790001,108.387497,109.665001,108.60955,173071600
AAPL,05-08-20,109.377502,110.392502,108.897499,110.0625,109.003204,121776800
AAPL,06-08-20,110.404999,114.412498,109.797501,113.902496,112.806244,202428800
AAPL,07-08-20,113.205002,113.675003,110.292503,111.112503,110.241508,198045600
AAPL,10-08-20,112.599998,113.775002,110,112.727501,111.843864,212403600
AAPL,11-08-20,111.970001,112.482498,109.107498,109.375,108.517632,187902400
AAPL,12-08-20,110.497498,113.275002,110.297501,113.010002,112.124138,165598000
AAPL,13-08-20,114.43,116.042503,113.927498,115.010002,114.108467,210082000
AAPL,14-08-20,114.830002,115,113.044998,114.907501,114.006767,165565200
AAPL,17-08-20,116.0625,116.087502,113.962502,114.607498,113.709122,119561600
AAPL,18-08-20,114.352501,116,114.0075,115.5625,114.656639,105633600
AAPL,19-08-20,115.982498,117.162498,115.610001,115.707497,114.800491,145538000
AAPL,20-08-20,115.75,118.392502,115.732498,118.275002,117.34787,126907200
AAPL,21-08-20,119.262497,124.8675,119.25,124.370003,123.395096,338054800
AAPL,24-08-20,128.697495,128.785004,123.9375,125.857498,124.870934,345937600
AAPL,25-08-20,124.697502,125.18,123.052498,124.824997,123.846535,211495600
AAPL,26-08-20,126.18,126.9925,125.082497,126.522499,125.530724,163022400
AAPL,27-08-20,127.142502,127.485001,123.832497,125.010002,124.030083,155552400
AAPL,28-08-20,126.012497,126.442497,124.577499,124.807503,123.82917,187630000
AAPL,31-08-20,127.580002,131,126,129.039993,128.028488,225702700
AAPL,01-09-20,132.759995,134.800003,130.529999,134.179993,133.128204,151948100
AAPL,02-09-20,137.589996,137.979996,127,131.399994,130.36998,200119000
AAPL,03-09-20,126.910004,128.839996,120.5,120.879997,119.932449,257599600
AAPL,04-09-20,120.07,123.699997,110.889999,120.959999,120.011818,332607200
AAPL,08-09-20,113.949997,118.989998,112.68,112.82,111.935631,231366600
AAPL,09-09-20,117.260002,119.139999,115.260002,117.32,116.400352,176940500
AAPL,10-09-20,120.360001,120.5,112.5,113.489998,112.60038,182274400
AAPL,11-09-20,114.57,115.230003,110,112,111.122063,180860300
AAPL,14-09-20,114.720001,115.93,112.800003,115.360001,114.455727,140150100
AAPL,15-09-20,118.330002,118.830002,113.610001,115.540001,114.634315,184642000
AAPL,16-09-20,115.230003,116,112.040001,112.129997,111.251038,154679000
AAPL,17-09-20,109.720001,112.199997,108.709999,110.339996,109.475075,178011000
AAPL,18-09-20,110.400002,110.879997,106.089996,106.839996,106.00251,287104900
AAPL,21-09-20,104.540001,110.190002,103.099998,110.080002,109.21711,195713800
AAPL,22-09-20,112.68,112.860001,109.160004,111.809998,110.933556,183055400
AAPL,23-09-20,111.620003,112.110001,106.769997,107.120003,106.280312,150718700
AAPL,24-09-20,105.169998,110.25,105,108.220001,107.371689,167743300
AAPL,25-09-20,108.43,112.440002,107.669998,112.279999,111.399864,149981400
AAPL,28-09-20,115.010002,115.32,112.779999,114.959999,114.058853,137672400
AAPL,29-09-20,114.550003,115.309998,113.57,114.089996,113.195679,99382200
AAPL,30-09-20,113.790001,117.260002,113.620003,115.809998,114.902191,142675200
AAPL,01-10-20,117.639999,117.720001,115.830002,116.790001,115.874512,116120400
AAPL,02-10-20,112.889999,115.370003,112.220001,113.019997,112.134056,144712000
AAPL,05-10-20,113.910004,116.650002,113.550003,116.5,115.586792,106243800
AAPL,06-10-20,115.699997,116.120003,112.25,113.160004,112.272972,161498200
AAPL,07-10-20,114.620003,115.550003,114.129997,115.080002,114.17791,96849000
AAPL,08-10-20,116.25,116.400002,114.589996,114.970001,114.068779,83477200
AAPL,09-10-20,115.279999,117,114.919998,116.970001,116.053101,100506900
AAPL,12-10-20,120.059998,125.18,119.279999,124.400002,123.424858,240226800
AAPL,13-10-20,125.269997,125.389999,119.650002,121.099998,120.150734,262330500
AAPL,14-10-20,121,123.029999,119.620003,121.190002,120.240028,150712000
AAPL,15-10-20,118.720001,121.199997,118.150002,120.709999,119.763786,112559200
AAPL,16-10-20,121.279999,121.550003,118.809998,119.019997,118.087029,115393800
AAPL,19-10-20,119.959999,120.419998,115.660004,115.980003,115.070869,120639300
AAPL,20-10-20,116.199997,118.980003,115.629997,117.510002,116.588875,124423700
AAPL,21-10-20,116.669998,118.709999,116.449997,116.870003,115.953896,89946000
AAPL,22-10-20,117.449997,118.040001,114.589996,115.75,114.842667,101988000
AAPL,23-10-20,116.389999,116.550003,114.279999,115.040001,114.138229,82572600
AAPL,26-10-20,114.010002,116.550003,112.879997,115.050003,114.148148,111850700
AAPL,27-10-20,115.489998,117.279999,114.540001,116.599998,115.685997,92276800
AAPL,28-10-20,115.050003,115.43,111.099998,111.199997,110.328331,143937800
AAPL,29-10-20,112.370003,116.93,112.199997,115.32,114.416031,146129200
AAPL,30-10-20,111.059998,111.989998,107.720001,108.860001,108.006676,190272600
AAPL,02-11-20,109.110001,110.68,107.32,108.769997,107.917374,122866900
AAPL,03-11-20,109.660004,111.489998,108.730003,110.440002,109.574295,107624400
AAPL,04-11-20,114.139999,115.589996,112.349998,114.949997,114.048935,138235500
AAPL,05-11-20,117.949997,119.620003,116.870003,119.029999,118.096954,126387100
AAPL,06-11-20,118.32,119.199997,116.129997,118.690002,117.962791,114457900
AAPL,09-11-20,120.5,121.989998,116.050003,116.32,115.607307,154515300
AAPL,10-11-20,115.550003,117.589996,114.129997,115.970001,115.259453,138023400
AAPL,11-11-20,117.190002,119.629997,116.440002,119.489998,118.757881,112295000
AAPL,12-11-20,119.620003,120.529999,118.57,119.209999,118.479599,103162300
AAPL,13-11-20,119.440002,119.669998,117.870003,119.260002,118.529297,81581900
AAPL,16-11-20,118.919998,120.989998,118.150002,120.300003,119.56292,91183000
AAPL,17-11-20,119.550003,120.669998,118.959999,119.389999,118.658485,74271000
AAPL,18-11-20,118.610001,119.82,118,118.029999,117.306824,76322100
AAPL,19-11-20,117.589996,119.059998,116.809998,118.639999,117.913094,74113000
AAPL,20-11-20,118.639999,118.769997,117.290001,117.339996,116.621048,73604300
AAPL,23-11-20,117.18,117.620003,113.75,113.849998,113.152443,127959300
AAPL,24-11-20,113.910004,115.849998,112.589996,115.169998,114.464355,113874200
AAPL,25-11-20,115.550003,116.75,115.169998,116.029999,115.319077,76499200
AAPL,27-11-20,116.57,117.489998,116.220001,116.589996,115.875648,46691300
AAPL,30-11-20,116.970001,120.970001,116.809998,119.050003,118.320587,169410200
AAPL,01-12-20,121.010002,123.470001,120.010002,122.720001,121.968086,127728200
AAPL,02-12-20,122.019997,123.370003,120.889999,123.080002,122.32589,89004200
AAPL,03-12-20,123.519997,123.779999,122.209999,122.940002,122.186745,78967600
AAPL,04-12-20,122.599998,122.860001,121.519997,122.25,121.500977,78260400
AAPL,07-12-20,122.309998,124.57,122.25,123.75,122.991776,86712000
AAPL,08-12-20,124.370003,124.980003,123.089996,124.379997,123.617928,82225500
AAPL,09-12-20,124.529999,125.949997,121,121.779999,121.033852,115089200
AAPL,10-12-20,120.5,123.870003,120.150002,123.239998,122.484901,81312200
AAPL,11-12-20,122.43,122.760002,120.550003,122.410004,121.659996,86939800
AAPL,14-12-20,122.599998,123.349998,121.540001,121.779999,121.033852,79184500
AAPL,15-12-20,124.339996,127.900002,124.129997,127.879997,127.096474,157243700
